unique_id,channel_name,category,sub_category,customer_remarks,order_date_time,issue_reported_at,issue_responded,Survey_response_Date,Product_category,Item_price,Agent_name,Supervisor,Manager,tenure_bucket,agent_shift,CSAT_Score,response_time_minutes
c80fbbe7-899f-4f31-8abc-44a9e9af501d,Inbound,Returns,"Return request",,,"2023-08-01 15:21:00","2023-08-01 15:25:00",01-Aug-23,,,"Mark Black","Sophia Sato","John Smith",>90,Afternoon,5,4
c813671b-f490-47b6-9ead-0ad362c2e832,Inbound,Returns,"Exchange / Replacement",,,"2023-08-02 11:34:00","2023-08-02 13:39:00",02-Aug-23,,,"Russell Lee","Scarlett Chen","John Smith",>90,Morning,5,125
c82f9c77-e8ef-402f-bb6d-dc0cd11da84d,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 11:22:00","2023-08-02 11:49:00",02-Aug-23,,,"April Hall","Amelia Tanaka","Emily Chen",>90,Morning,5,27
c8311766-6163-4f38-a818-22647b1e09da,Inbound,"Order Related","Unable to track",,,"2023-08-01 15:32:00","2023-08-01 15:34:00",01-Aug-23,,,"Jacob Hester","Emily Yamashita","John Smith",>90,Morning,5,2
c832ade5-5e8d-495f-b593-0492871945cc,Inbound,Returns,"Service Centres Related","Shopzilla only make me fool. you people looted my hard core money. Shopzilla is fraud.......  ",,"2023-08-02 16:05:00","2023-08-02 16:08:00",02-Aug-23,,,"Laurie Wilson","Nathan Patel","Michael Lee",>90,Night,1,3
c83d7d7d-c13e-4170-ab7a-589c91cda316,Inbound,"Order Related",Delayed,,,"2023-08-02 16:00:00","2023-08-02 16:02:00",02-Aug-23,,,"Nicholas Mata","Wyatt Kim","Michael Lee",61-90,Afternoon,5,2
c84b418c-0fd1-49b5-8a8a-b7cb83977273,Inbound,Returns,"Fraudulent User",,,"2023-08-02 16:35:00","2023-08-02 20:07:00",02-Aug-23,,,"Ronnie Romero","Aiden Patel","John Smith",>90,Morning,5,212
c8532640-3c7e-42c4-b216-608355b7b902,Inbound,"Order Related","Order status enquiry","Super ",,"2023-08-02 16:14:00","2023-08-02 16:15:00",02-Aug-23,,,"Ashley Hamilton","Jackson Park","William Kim","On Job Training",Evening,5,1
c869c460-2e80-4bac-bcb2-395a5e66cadb,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 06:18:00","2023-08-01 06:22:00",01-Aug-23,,,"Jennifer Duke","Mia Patel","John Smith",31-60,Morning,4,4
c877f1d6-5558-4228-9ba5-39ef3798be42,Inbound,"Order Related","Order status enquiry",,"27/07/2023 17:08","2023-08-01 12:15:00","2023-08-01 12:16:00",01-Aug-23,Electronics,899,"Kenneth Martin","Aiden Patel","John Smith",31-60,Morning,4,1
c87c536a-b6f2-4062-8985-00d7651bb077,Inbound,"Order Related","Order status enquiry",,,"2023-08-02 17:48:00","2023-08-02 17:48:00",02-Aug-23,,,"Haley White","Harper Wong","William Kim","On Job Training",Evening,5,0
c87db557-455e-4656-82e0-967589c0c01c,Inbound,"Order Related",Installation/demo,,,"2023-08-01 20:00:00","2023-08-01 20:06:00",01-Aug-23,,,"Amy Gonzalez","Logan Lee","Emily Chen",61-90,Evening,5,6
c8814e98-8e3a-4b9a-a67f-f4c573f1e58e,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 19:02:00","2023-08-01 20:59:00",01-Aug-23,,,"Joshua Foster","Jackson Park","Michael Lee",31-60,Evening,4,117
c88caca1-9478-45d5-b31a-c46c3463b165,Inbound,Returns,"Return request","Good ","22/07/2023 13:16","2023-08-01 08:45:00","2023-08-01 08:46:00",01-Aug-23,Electronics,695,"Mark Cook","Zoe Yamamoto","William Kim","On Job Training",Morning,4,1
c89b8417-7165-4ee6-9d30-40c4c7ab3103,Inbound,"Refund Related","Refund Related Issues",Good,,"2023-08-02 17:16:00","2023-08-02 17:18:00",02-Aug-23,,,"Michael Cooper","Ethan Nakamura","Emily Chen",0-30,Evening,5,2
c8a7e332-f30c-4c72-becb-b3b032555dc4,Outcall,Returns,"Fraudulent User",,,"2023-08-01 15:59:00","2023-08-01 16:02:00",01-Aug-23,,,"Amanda Martinez","Elijah Yamaguchi","John Smith",>90,Evening,5,3
c8c4b136-fe49-4fb6-a796-1b3ec8390b2d,Inbound,Feedback,"UnProfessional Behaviour",,,"2023-08-02 22:57:00","2023-08-02 22:58:00",02-Aug-23,,,"Brandy Baker","Elijah Yamaguchi","Emily Chen",61-90,Evening,5,1
c8c876ae-2ff4-494c-a348-081891397a70,Outcall,"Product Queries","Product Specific Information",,,"2023-08-02 16:29:00","2023-08-02 17:32:00",02-Aug-23,,,"Nicole Chavez","Alexander Tanaka","Michael Lee",0-30,Evening,5,63
c8cb8364-6da9-45c7-8433-4b78169220d2,Outcall,"Shopzilla Related","Account updation","Customer executive was polite and skillful but I'm really not very disappointed with Shopzilla sellers and their post delivery service.",,"2023-08-02 16:55:00","2023-08-02 16:57:00",02-Aug-23,,,"Randy Mullins","Jackson Park","Michael Lee",31-60,Evening,3,2
c8e90b0b-2b93-4be8-a139-7c8473481f47,Inbound,Returns,Missing,"Very good solution provide by staff, Good gesture keep it up ",,"2023-08-02 23:47:00","2023-08-02 23:48:00",02-Aug-23,,,"Jorge Ingram","Elijah Yamaguchi","Emily Chen",>90,Split,5,1
c8fcffaa-5a24-469c-a26a-9d9096c5c688,Inbound,"Order Related","Order status enquiry","Good ",,"2023-08-01 21:48:00","2023-08-01 21:49:00",01-Aug-23,,,"Joshua Foster","Jackson Park","Michael Lee",31-60,Evening,5,1
c90043e9-d522-4639-822c-fb7c1b31c647,Inbound,"Order Related","Invoice request",,,"2023-08-01 18:41:00","2023-08-01 18:43:00",01-Aug-23,,,"Joshua Foster","Jackson Park","Michael Lee",31-60,Evening,5,2
c9074605-0ceb-4c51-91e0-7211c52828db,Inbound,"Order Related","Order status enquiry","Thanku for supporting ","29/07/2023 12:36","2023-08-02 08:43:00","2023-08-02 08:45:00",02-Aug-23,Electronics,599,"Laura Gonzales","Zoe Yamamoto","William Kim","On Job Training",Morning,5,2
c90d026d-f06e-4927-a563-c4b545219676,Inbound,"Refund Related","Refund Enquiry","  thi????","19/07/2023 11:43","2023-08-02 17:44:00","2023-08-02 17:46:00",02-Aug-23,Electronics,199,"Blake Davis","Amelia Tanaka","Michael Lee",31-60,Evening,5,2
c90fda9c-3ffc-42c6-ad56-279bb7046f28,Inbound,"Order Related",Delayed,,,"2023-08-02 17:31:00","2023-08-02 17:35:00",02-Aug-23,,,"Kelsey Garcia","Mia Yamamoto","Emily Chen",>90,Evening,1,4
c9134f78-cfc5-4780-a546-3c7e61780f42,Outcall,Returns,"Service Centres Related",,,"2023-08-02 14:43:00","2023-08-03 16:04:00",03-Aug-23,,,"Timothy Grant","William Park","John Smith",31-60,Morning,1,1521
c916410f-1bcb-421e-89c1-222370ed39ad,Inbound,"Product Queries","Product Specific Information",Na,,"2023-08-02 17:58:00","2023-08-02 18:00:00",02-Aug-23,,,"David Byrd","Emma Park","Jennifer Nguyen","On Job Training",Evening,5,2
c924582a-2919-4b5d-9902-0cdab88a933a,Inbound,Returns,"Fraudulent User",,,"2023-08-02 12:17:00","2023-08-02 12:26:00",02-Aug-23,,,"Chad Burns","Ava Wong","William Kim","On Job Training",Evening,5,9
c92b6fe9-74ec-4239-9a47-403bd168b126,Inbound,Returns,"Reverse Pickup Enquiry","Delivery partner  ",,"2023-08-03 12:54:00","2023-08-03 12:58:00",03-Aug-23,,,"Luke Schultz","Austin Johnson","Michael Lee",0-30,Morning,5,4
c93b11f0-3552-4bc0-807f-f65b9b50cd7a,Inbound,Returns,"Reverse Pickup Enquiry",,"16/07/2023 14:00","2023-08-01 18:26:00","2023-08-01 21:48:00",01-Aug-23,Electronics,2418,"Anna Miller","Landon Tanaka","Emily Chen",>90,Morning,4,202
c93bffa6-0f8b-4618-aa78-7e58490a69a0,Email,Returns,"Reverse Pickup Enquiry","Hope issue will be solve as soon as possible ???? thankyou ","26/07/2023 02:01","2023-08-01 12:58:00","2023-08-01 13:02:00",01-Aug-23,LifeStyle,599,"Bobby Higgins","Scarlett Chen","John Smith",0-30,Morning,5,4
c9493197-9fbf-4871-aa72-22aa15587ed4,Inbound,Returns,"Service Centres Related","Better to solve the issues within days",,"2023-08-01 17:20:00","2023-08-01 17:48:00",01-Aug-23,,,"Robert Lewis","Logan Lee","Emily Chen",61-90,Evening,3,28
c9542e6a-3c91-43db-901f-5163dfa98394,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 17:47:00","2023-08-01 17:47:00",01-Aug-23,,,"Laura Farmer","Nathan Patel","Michael Lee",>90,Afternoon,4,0
c96a8048-0412-45fd-ab0f-dd7ce775bdf6,Inbound,"Product Queries","Product Specific Information",,,"2023-08-01 19:21:00","2023-08-01 19:23:00",01-Aug-23,,,"David Smith","Nathan Patel","John Smith",>90,Split,5,2
c976f08f-1d7f-4775-8aaf-0b03a49c8d93,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 12:43:00","2023-08-02 13:20:00",02-Aug-23,,,"Adriana Adams","Sophia Sato","John Smith",0-30,Morning,5,37
c99c399f-3c97-47ee-9ced-c1b4a5cd1cee,Inbound,"Order Related","Seller Cancelled Order","Good experience ",,"2023-08-01 13:40:00","2023-08-01 16:29:00",01-Aug-23,,,"Diana Terry","Emily Yamashita","John Smith",>90,Morning,5,169
c9b675fd-19ad-4f8c-ad88-665f9c7b8b39,Inbound,"Product Queries","Product Specific Information",,,"2023-08-01 08:39:00","2023-08-01 08:41:00",01-Aug-23,,,"Julie Williams","Zoe Yamamoto","William Kim","On Job Training",Morning,4,2
c9cd254d-75ff-4c1e-96d7-b9d0997593fd,Inbound,Returns,"Return request",,"24/07/2023 12:28","2023-07-31 22:43:00","2023-08-01 12:10:00",01-Aug-23,"Books & General merchandise",115,"Jerry Rodriguez","Madison Kim","Michael Lee",31-60,Evening,1,807
c9fa4c5a-6e62-465e-aeb2-6eecc6f09608,Inbound,"Order Related","Seller Cancelled Order","No matter call customer service, my query is still unresolved ",,"2023-08-02 07:34:00","2023-08-02 08:35:00",02-Aug-23,,,"Kimberly Medina","Lily Chen","Michael Lee",>90,Morning,1,61
ca084a7b-308b-460c-8486-12067ec4119f,Outcall,"Order Related",Delayed,,"16/07/2023 18:42","2023-08-02 07:39:00","2023-08-02 07:42:00",02-Aug-23,LifeStyle,1253,"Logan Barnett","William Park","John Smith",31-60,Morning,4,3
ca1a5c32-801d-4229-8d49-f57a910c1acf,Inbound,Returns,Damaged,,,"2023-08-01 12:16:00","2023-08-01 14:55:00",01-Aug-23,,,"Tina Harrington","Carter Park","Michael Lee",>90,Morning,5,159
ca3fadd5-d9e2-479f-98dd-11679674826c,Inbound,Returns,Missing,,,"2023-08-01 17:44:00","2023-08-01 18:09:00",01-Aug-23,,,"Robert Miranda","Emma Park","John Smith",31-60,Morning,5,25
ca4f82d0-207b-4cef-8043-65bc1e32b2f1,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 10:52:00","2023-08-02 11:03:00",02-Aug-23,,,"Betty Schmidt","Evelyn Kimura","John Smith",0-30,Morning,5,11
ca4fb05b-3dcc-4045-910a-fbcfc1b55f0c,Inbound,Feedback,"UnProfessional Behaviour",,"09/07/2023 17:45","2023-08-03 11:36:00","2023-08-03 11:47:00",03-Aug-23,Electronics,449,"Rachel Avila","Lucas Singh","John Smith",>90,Evening,4,11
ca543eae-01d5-49f3-985e-7bfd0412dba2,Inbound,Returns,"Reverse Pickup Enquiry","I look some scarcity of clarity in coustomer problem solutions. it has take much time. Please make it more easy for customers. So it make helpful for customers.Thankyou ",,"2023-08-02 00:01:00","2023-08-02 00:04:00",02-Aug-23,,,"Jessica Henderson","Wyatt Kim","Michael Lee",31-60,Evening,5,3
ca5775af-2a47-4d75-99bf-35693ac114c2,Inbound,Returns,"Return request",,"22/07/2023 13:21","2023-08-01 17:20:00","2023-08-03 01:09:00",03-Aug-23,"Books & General merchandise",215,"John Robinson","Nathan Patel","Michael Lee",>90,Afternoon,5,1909
ca66d296-302e-4eca-9429-a400ee377100,Inbound,"Payments related","Online Payment Issues","My Problem is Not Resolved But we've got it right",,"2023-08-02 16:58:00","2023-08-02 17:24:00",02-Aug-23,,,"Rachel Parker","Ethan Nakamura","Emily Chen",0-30,Evening,4,26
ca7e59c6-6e75-425f-aa39-6ee80b98e2fa,Outcall,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 22:50:00","2023-08-02 22:03:00",02-Aug-23,,,"Alisha Campos","Jacob Sato","Emily Chen",0-30,Evening,1,1393
ca7f806c-9701-4bf9-b026-bda05386ca02,Inbound,Returns,"Return request",,"20/07/2023 18:09","2023-08-01 23:37:00","2023-08-01 23:42:00",01-Aug-23,Electronics,1599,"Jacob Hendricks","Logan Lee","Emily Chen",61-90,Evening,5,5
ca7f8af9-5637-4a9e-b560-434d598c5b6d,Email,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 13:34:00","2023-08-01 22:09:00",01-Aug-23,,,"Melissa Castillo","Elijah Yamaguchi","Michael Lee",>90,Night,1,515
ca9dcae1-df3d-4b68-88b0-f414a4c05870,Outcall,Returns,"Fraudulent User","There\u2019s is no help from support system i tell that I don\u2019t receive total grocery product but no response ","22/07/2023 13:36","2023-08-01 13:06:00","2023-08-01 16:45:00",01-Aug-23,"Books & General merchandise",43,"Tammy Lane","Noah Patel","Emily Chen",>90,Afternoon,1,219
ca9e1acc-a07b-4cb6-904f-c541686ca02f,Inbound,"Refund Related","Refund Enquiry","Nice ",,"2023-08-02 09:11:00","2023-08-02 09:12:00",02-Aug-23,,,"Mary Taylor","Jackson Park","William Kim","On Job Training",Morning,4,1
caa9eed7-2ed1-40ff-b3a5-48ca186a9315,Inbound,Returns,"Fraudulent User",,,"2023-08-02 10:04:00","2023-08-02 13:59:00",02-Aug-23,,,"Timothy Huff","Aiden Patel","John Smith",>90,Morning,5,235
caabe63e-c6b6-462c-bea1-225f403baaaf,Inbound,Returns,"Reverse Pickup Enquiry","Pathetic service ","18/07/2023 20:44","2023-07-31 14:55:00","2023-08-02 23:07:00",02-Aug-23,LifeStyle,299,"Diana Sanchez","William Park","John Smith",0-30,Morning,1,3372
cab8916f-f22e-45a5-b7ae-5f3edbf50d94,Outcall,"Refund Related","Refund Related Issues",,,"2023-08-03 12:17:00","2023-08-03 12:18:00",03-Aug-23,,,"Bethany Lee","Olivia Suzuki","John Smith",31-60,Morning,5,1
cabdb721-bc49-43dc-81af-d46bf72e7cd6,Inbound,"Refund Related","Refund Enquiry",,"29/07/2023 12:17","2023-08-01 15:18:00","2023-08-01 15:20:00",01-Aug-23,"Home Appliences",806,"Brandon Martin","Nathan Patel","John Smith",>90,Afternoon,5,2
caddfc00-f2b7-4a3f-a0e8-fe924bc26507,Inbound,"Refund Related","Refund Related Issues",,,"2023-08-01 16:12:00","2023-08-01 19:22:00",01-Aug-23,,,"Bobby Higgins","Scarlett Chen","John Smith",0-30,Morning,4,190
cb125389-6051-445d-9de2-fdfe18c2c079,Inbound,Returns,"Service Centres Related",,"01/06/2023 21:18","2023-08-02 14:49:00","2023-08-02 14:51:00",02-Aug-23,Electronics,1299,"Kevin Walsh","Lily Chen","Michael Lee",>90,Morning,5,2
cb2045f3-25aa-48f1-a5b7-0cd06387369d,Inbound,"Product Queries","Product Specific Information",,,"2023-08-01 22:49:00","2023-08-01 22:51:00",01-Aug-23,,,"Allen Bowers","Olivia Wang","John Smith",>90,Evening,4,2
cb253777-93de-4731-9f29-7b51faf50bb9,Inbound,"Order Related","Order status enquiry",,,"2023-08-01 18:46:00","2023-08-01 18:47:00",01-Aug-23,,,"Jerry Rodriguez","Madison Kim","Michael Lee",31-60,Evening,4,1
cb43ceff-3cb3-4bb8-a0c4-727c5ffb7288,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 15:30:00","2023-08-02 15:35:00",02-Aug-23,,,"Seth Williamson","Sophia Sato","John Smith",>90,Afternoon,5,5
cb805be8-d937-454e-824e-7020726108d2,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 10:04:00","2023-08-02 10:05:00",02-Aug-23,,,"Kenneth Howell","Elijah Yamaguchi","Emily Chen",>90,Split,5,1
cb80db29-c3e6-4a2e-8c42-c45b6ff79dd7,Outcall,Cancellation,"Not Needed","Poor seevices ","07/07/2023 03:28","2023-08-02 00:11:00","2023-08-02 00:24:00",02-Aug-23,"Books & General merchandise",92,"Alan Sweeney","Madison Kim","Michael Lee",31-60,Evening,1,13
cb8a18e9-519b-4bba-94cd-42e64431654f,Inbound,"Order Related",Installation/demo,,,"2023-08-02 20:21:00","2023-08-02 20:23:00",02-Aug-23,,,"Elizabeth Mills","Lucas Singh","John Smith",>90,Evening,5,2
cb8d0a4d-4c9c-4b21-88e9-42e8f16430a6,Inbound,"Order Related",Delayed,,"17/07/2023 03:55","2023-08-01 15:27:00","2023-08-01 16:24:00",01-Aug-23,LifeStyle,1094,"Trevor Villarreal","Elijah Yamaguchi","Michael Lee",31-60,Morning,5,57
cb95a4c3-8fc1-4b01-9daf-523cbca79337,Inbound,"Refund Related","Refund Enquiry",,,"2023-08-02 19:34:00","2023-08-02 19:49:00",02-Aug-23,,,"Chloe Roberts","Jacob Sato","Emily Chen",61-90,Evening,4,15
cb95ea8e-9976-4fa2-a65a-c26c1fdeb89a,Inbound,Feedback,"UnProfessional Behaviour",Ghatiya,,"2023-08-03 20:54:00","2023-08-03 21:06:00",03-Aug-23,,,"Jon Lopez","Olivia Wang","John Smith",>90,Evening,1,12
cba62f77-060c-4931-90a1-4911a681a168,Inbound,"Order Related",Delayed,,"23/07/2023 09:53","2023-08-01 16:15:00","2023-08-03 08:09:00",03-Aug-23,"Books & General merchandise",736,"Kayla Wilson","Evelyn Kimura","John Smith",0-30,Morning,1,2394
cbb67a12-18ec-467e-9176-005c13519e94,Inbound,"Order Related",Installation/demo,,"17/07/2023 12:12","2023-08-02 17:03:00","2023-08-02 17:09:00",02-Aug-23,"Home Appliences",12999,"Claudia Massey","Jacob Sato","Emily Chen",61-90,Evening,5,6
cbb95db8-7ee9-42d0-8b14-fe585cb62ce9,Inbound,"Order Related",Delayed,,"23/07/2023 18:56","2023-08-01 23:14:00","2023-08-01 23:15:00",01-Aug-23,Electronics,249,"Shannon Hudson","Olivia Wang","John Smith",>90,Evening,1,1
cbbd3d6e-28cd-4faa-8867-d26d2f304a82,Inbound,"Offers & Cashback","Other Cashback",,,"2023-08-01 18:32:00","2023-08-01 18:34:00",01-Aug-23,,,"Stacy Singh","Aiden Patel","John Smith",>90,Morning,1,2
cbbf5aab-ed28-4884-88a8-991c8a1ab8a6,Inbound,Returns,"Reverse Pickup Enquiry","Please don't give the chance of local shop/ company,,, they're using the name of Shopzilla & giving worst products... Sell your products like Myntra ( Myntra always send their products)",,"2023-08-02 22:55:00","2023-08-02 22:57:00",02-Aug-23,,,"Amy Gonzalez","Logan Lee","Emily Chen",61-90,Evening,5,2
cbc9dcda-a6ff-4ae5-bbeb-f2f6b832e2ce,Outcall,"Product Queries","Product Specific Information",,,"2023-08-02 12:42:00","2023-08-02 17:20:00",02-Aug-23,,,"Timothy Grant","William Park","John Smith",31-60,Morning,5,278
cbd08882-aaf7-4115-9d5a-38d457429661,Outcall,Cancellation,"Not Needed",,,"2023-08-03 16:46:00","2023-08-03 18:13:00",03-Aug-23,,,"Rebecca Walker","Logan Lee","Emily Chen",61-90,Evening,2,87
cbd1f6a7-e994-4096-aac5-442784080c1f,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 00:51:00","2023-08-02 00:51:00",02-Aug-23,,,"Chelsea Johnson","Mia Patel","Emily Chen",0-30,Evening,4,0
cbd3f229-8290-4170-97ed-6d4097963ca5,Outcall,"Order Related",Delayed,,"30/07/2023 10:48","2023-08-02 07:10:00","2023-08-02 07:13:00",02-Aug-23,Electronics,605,"Mary Powell","Emma Park","John Smith",31-60,Morning,5,3
cbd92367-5b84-4670-b08f-1ba0ea8c9022,Inbound,"Payments related","Billing Related",,,"2023-08-03 17:26:00","2023-08-03 17:32:00",03-Aug-23,,,"Bruce Martin","Zoe Yamamoto","Emily Chen",>90,Split,5,6
cbe061a8-0cda-41c2-87da-91b01a160fd3,Inbound,Returns,Missing,,,"2023-08-03 15:13:00","2023-08-03 15:14:00",03-Aug-23,,,"Emily Hernandez","Zoe Yamamoto","Emily Chen",>90,Afternoon,5,1
cbe17b54-fbe1-41f6-a69e-5eb83f668984,Outcall,"Refund Related","Refund Related Issues",,,"2023-08-01 11:33:00","2023-08-01 11:43:00",01-Aug-23,,,"Deborah Smith","Elijah Yamaguchi","Emily Chen",61-90,Split,1,10
cbec8f35-8c85-4328-97da-7099f4a04440,Outcall,"Product Queries","Product Specific Information",,,"2023-08-02 08:22:00","2023-08-02 08:24:00",02-Aug-23,,,"Jonathan Wilson","Scarlett Chen","John Smith",0-30,Morning,5,2
cbf12e54-8608-4e06-bbeb-9feb11de4aee,Inbound,"Shopzilla Related","General Enquiry",,,"2023-08-01 20:37:00","2023-08-02 06:47:00",02-Aug-23,,,"Miss Donna Robertson","Jackson Park","William Kim","On Job Training",Evening,4,610
cc12c1b9-359a-4eb7-b9e5-d6fb28823fa6,Inbound,Returns,Missing,,,"2023-08-02 18:54:00","2023-08-02 20:34:00",02-Aug-23,,,"Janet Jackson","Nathan Patel","Michael Lee",>90,Night,4,100
cc28abac-6760-4c46-8165-b752a78aff57,Inbound,"Order Related","Order status enquiry","Give delivery on time ","22/07/2023 08:43","2023-08-01 23:37:00","2023-08-01 23:44:00",01-Aug-23,LifeStyle,758,"Micheal Wagner","Aiden Patel","John Smith",>90,Evening,5,7
cc2a3312-87a7-4843-93e4-95b7b5ca6212,Inbound,Returns,"Service Centres Related",,,"2023-08-02 12:14:00","2023-08-02 12:17:00",02-Aug-23,,,"Cole Moore","Emma Park","John Smith",31-60,Morning,5,3
cc37f059-37fd-4584-ac53-f4ddc92f16f4,Inbound,"Refund Related","Refund Related Issues","Best ",,"2023-08-02 09:58:00","2023-08-02 09:59:00",02-Aug-23,,,"Matthew Rodriguez","Isabella Wong","Emily Chen",>90,Morning,5,1
cc394d47-7924-425c-a557-41f2f9e372c7,Inbound,Feedback,"UnProfessional Behaviour",,,"2023-08-02 22:06:00","2023-08-02 23:22:00",02-Aug-23,,,"Andrea Beck","Evelyn Kimura","Jennifer Nguyen","On Job Training",Evening,3,76
cc3b13df-fbfa-45f4-ab93-c9c81f6e840b,Outcall,Returns,Wrong,,,"2023-08-02 11:01:00","2023-08-02 11:46:00",02-Aug-23,,,"Nathan Jones","Ethan Tan","John Smith",>90,Morning,5,45
cc508325-9381-4224-a9bf-6a161d0c144c,Outcall,Returns,"Service Centres Related",,,"2023-08-02 11:56:00","2023-08-02 14:40:00",02-Aug-23,,,"Rebecca Miller","Oliver Nguyen","John Smith",>90,Morning,5,164
cc548451-eec0-490c-a481-4d764d7a9608,Outcall,Returns,"Return request",,,"2023-08-02 15:25:00","2023-08-02 18:25:00",02-Aug-23,,,"Kevin Griffin","Evelyn Kimura","John Smith",0-30,Morning,5,180
cc9c8a38-39cb-4f94-959f-085fe7f728d7,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-01 11:03:00","2023-08-01 11:05:00",01-Aug-23,,,"Melissa West","William Park","John Smith",31-60,Morning,5,2
cca7d873-5ed0-446e-8318-928841216724,Inbound,Returns,"Fraudulent User",,,"2023-08-02 15:56:00","2023-08-02 15:58:00",02-Aug-23,,,"Samuel Blankenship","Brayden Wong","John Smith",>90,Morning,5,2
cce86d1b-ae7c-4423-98a0-20add1d80bbc,Inbound,Returns,"Return request","I am happy to take with the customer support team ",,"2023-08-01 09:12:00","2023-08-01 09:15:00",01-Aug-23,,,"Raymond Mcgee","Ava Wong","Olivia Tan",>90,Evening,5,3
cced648e-0221-4e44-af60-f74129b6d286,Inbound,"Order Related","Invoice request",,,"2023-08-01 12:04:00","2023-08-01 12:06:00",01-Aug-23,,,"Erika Black","Scarlett Chen","John Smith",0-30,Morning,5,2
ccfea7a5-394d-40be-89bc-1ec68edd5f0f,Outcall,"Order Related",Installation/demo,,,"2023-08-02 08:18:00","2023-08-02 08:19:00",02-Aug-23,,,"Gabriel Hansen","Aiden Patel","John Smith",>90,Morning,5,1
cd056e4d-80b9-4723-95d5-efeef2454978,Inbound,Returns,"Fraudulent User",,,"2023-08-01 20:13:00","2023-08-01 20:16:00",01-Aug-23,,,"Darren Watson","Logan Lee","Emily Chen",0-30,Evening,5,3
cd16b85a-d36d-44d8-ad16-7c8056bd2cbf,Inbound,"Order Related",Installation/demo,,,"2023-08-01 18:05:00","2023-08-01 18:29:00",01-Aug-23,,,"Terry Young","Madison Kim","Michael Lee",31-60,Evening,5,24
cd1e1ac0-269b-4960-a0fe-adff130c5a38,Outcall,"Order Related","Order status enquiry",,,"2023-08-02 08:50:00","2023-08-02 09:04:00",02-Aug-23,,,"Laura Allen","Oliver Nguyen","John Smith",>90,Morning,5,14
cd4e29d7-c9fe-4d05-ab15-55366dfe55c1,Inbound,Returns,Wrong,"For all excutive Customer support always ready.",,"2023-08-02 22:31:00","2023-08-02 22:34:00",02-Aug-23,,,"Garrett Parker","Wyatt Kim","Michael Lee",>90,Evening,3,3
cd507433-8b32-4115-a41c-c2c8acb4de55,Outcall,"Order Related",Installation/demo,,,"2023-08-02 12:32:00","2023-08-02 12:37:00",02-Aug-23,,,"Mr. George Hall Jr.","Brayden Wong","John Smith",61-90,Morning,5,5
cd56ffc8-0d34-4527-b457-327363024ade,Inbound,"Order Related","Priority delivery",,,"2023-08-01 23:09:00","2023-08-01 23:15:00",01-Aug-23,,,"Carol Washington","Lucas Singh","John Smith",31-60,Evening,5,6
cd73cd40-a256-4685-b2fb-13de568d74ef,Inbound,Returns,"Reverse Pickup Enquiry",,,"2023-08-02 13:41:00","2023-08-02 13:47:00",02-Aug-23,,,"Joseph Harper","Noah Patel","Michael Lee",>90,Morning,5,6
cd798aa8-4d52-4da2-a630-0bf85387674f,Inbound,Returns,"Fraudulent User",,,"2023-08-01 13:47:00","2023-08-02 19:44:00",02-Aug-23,,,"Joshua Rose","Landon Tanaka","Emily Chen",>90,Morning,5,1797
cd8889aa-aa28-446c-a4ce-f3cc78c4b6cb,Inbound,"Product Queries","Product Specific Information","Osm call support ",,"2023-08-01 16:44:00","2023-08-01 16:45:00",01-Aug-23,,,"Melissa Russell","Harper Wong","Emily Chen",31-60,Afternoon,5,1
cd971d74-fcf7-45f3-906e-ccea5135c6dd,Inbound,Returns,"Service Centres Related",,"13/02/2023 11:36","2023-08-01 21:26:00","2023-08-01 21:29:00",01-Aug-23,Electronics,1499,"Carla Morgan","Nathan Patel","Emily Chen",0-30,Evening,1,3
cda47d90-00e7-426d-9d77-402d2b90a1db,Inbound,"Order Related",Delayed,"Your system is totally a glitch, correct it before all customers go out from yours","15/07/2023 00:31","2023-08-01 14:06:00","2023-08-01 15:25:00",01-Aug-23,"Home Appliences",43490,"Ashley Robinson","Emma Park","John Smith",31-60,Morning,1,79
cdaab9d7-fb74-487c-967a-7a3a9c37a80b,Inbound,"Order Related",Installation/demo,"Delivery issues",,"2023-08-02 13:51:00","2023-08-02 14:22:00",02-Aug-23,,,"Anthony Booth","William Park","John Smith",31-60,Morning,5,31
cdba0867-d01a-421e-8c92-039b65761f65,Inbound,Returns,"Reverse Pickup Enquiry","Nice talking to u mansi","24/07/2023 13:41","2023-08-01 23:08:00","2023-08-01 23:11:00",01-Aug-23,Home,664,"Christian Armstrong","Wyatt Kim","Michael Lee",>90,Evening,5,3
